,SMILES,PKM2_inhibition,ERK2_inhibition
1256,Cc1cc(C(=O)Nc2ccc3c(c2)OCO3)cs1,0,0
1257,COc1ccc(CCNC(=O)[C@@H]2CC(=O)N(c3ccccc3)C2)cc1OC,0,0
1258,CCOCCCNC(=O)N[C@@H](Cc1ccccc1)C(=O)OC,0,0
1259,COC(=O)c1sc(NC(=O)c2ccco2)nc1C,0,1
1260,Cc1ccc(C)c(C(=O)NCc2ccncc2)c1,0,0
1261,CCOc1ccc(N2C(=O)c3ccccc3[C@H]2O)cc1,0,1
1262,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)[C@H](NC(=O)c1ccco1)C(C)C,0,0
1263,CC[C@H]1Oc2ccc(C)cc2N(CC(=O)NCc2ccccc2OC)C1=O,0,1
1264,O=S(=O)(c1ccccc1)c1nc(Nc2ccccc2N2CCOCC2)sc1Cl,0,0
1265,CCn1cc(C(=O)NC2CCCCC2)c(=O)c2cc(S(=O)(=O)N(C)C)ccc21,0,0
1266,Cc1cc(N2CCN(C(=O)c3ccco3)CC2)nc(-c2ccccc2)n1,0,0
1267,CCOC(=O)C1=C(c2ccccc2)NC(SCC(=O)Nc2cccc(C)c2)=C(C#N)[C@H]1c1ccco1,0,0
1268,CCOC(=O)C1CCN(c2c(Nc3ccc4c(c3)OCCO4)c(=O)c2=O)CC1,0,1
1269,C[NH2+]C[C@@H](O)c1cccc(OC(=O)c2ccccc2C)c1,0,0
1270,Cc1nc(C)c(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)[C@@H]2c2ccccc2)s1,0,0
1271,Cc1c(NC(=O)[C@H]2CC(c3c(F)cccc3Cl)=NO2)c(=O)n(-c2ccccc2)n1C,0,0
1272,COC(=O)C1=CN(C)C=C(C(=O)OC)C1c1ccccc1Cl,0,1
1273,C[C@@H](Oc1ccc(Cl)cc1Cl)c1nc(-c2ccccn2)no1,0,0
1274,N#Cc1nc(Cc2cccc3ccccc23)oc1N1CCC(C(N)=O)CC1,0,0
1275,Cc1cc(=O)nc(SCc2cc(Cl)ccc2OC(F)F)[nH]1,0,1
1276,COc1ccc(N(CC(=O)NC2CCCC2)C(=O)CCC(=O)Nc2cc(C)on2)c(OC)c1,0,0
1277,O=C(CCCn1c(SCC(=O)c2ccc(O)c(O)c2)nc2ccccc2c1=O)NC[C@H]1CCCO1,0,1
1278,Cc1ccc(-c2nc(CSCC(=O)NCc3cccnc3)c(C)o2)cc1,0,0
1279,CCN(CC)c1ccc([C@H]2CC(=O)NC3=C2C(=O)CC(C)(C)C3)cc1,0,0
1280,CCOC(=O)CN1C(=O)[C@@H](CC)Oc2ccccc21,0,1
1281,Cc1cccc(-c2noc(CCC(=O)NCc3ccccc3)n2)c1,0,0
1282,O=C(CSc1cccc(C(F)(F)F)c1)NC(=O)NCc1ccco1,0,0
1283,CCCc1nnc(SCC(=O)N2CCCC2)n1C[C@H]1CCCO1,0,1
1284,CC(=O)c1ccc(-n2nnnc2SCC(=O)N2CCc3ccccc3C2)cc1,0,0
1285,COc1ccccc1NC(=O)[C@H]1[C@H](C(=O)[O-])[C@H]2C=C[C@@H]1O2,0,1
1286,O=C(Nc1nnc(-c2ccccc2Cl)o1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,0,0
1287,COc1ccc2[nH]c(=O)c(CN(C)C(=O)C3CCCCC3)cc2c1,0,0
1288,COc1cc(CCC(=O)Nc2cc(Cl)ccc2N2CC[NH+](C)CC2)cc(OC)c1OC,0,1
1289,O=C(NCc1cccs1)C1CCN(S(=O)(=O)c2cccs2)CC1,0,1
1290,CCC(C)(C)NC(=O)[C@@H](OC(=O)c1ccco1)c1ccccc1OC,0,0
1291,Oc1c([C@@H](c2ccccn2)[NH+]2CCOCC2)ccc2cccnc12,0,0
1292,COC(=O)c1cccc(NC(=O)CSc2nc3cccnc3n2C)c1,0,0
1293,CC(=O)Nc1ccc(S(=O)(=O)n2cnc3cc(C)c(C)cc32)cc1,0,0
1294,CN(C)c1nc(Oc2ccc(C(=O)OCC(=O)Nc3ccccc3)cc2)nc(N(C)C)n1,0,0
1295,O=C(Cc1cccs1)NCc1ccco1,0,0
1296,N#CCSc1nnc(COc2cccc3ccccc23)n1-c1ccccc1,0,0
1297,CCOC(=O)Cc1csc(NC(=O)COc2ccccc2OC)n1,0,0
1298,CNC(=O)CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)n1-c1cccc(C)c1C,0,0
1299,O=C(N[C@@H]1CCc2ccccc21)C1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,0,1
1300,Cc1ccc(CNC(=O)[C@@H]2c3ccccc3C(=O)N3CCc4ccccc4[C@H]23)o1,0,1
1301,CSc1nn(CCc2ccncc2)c(=S)s1,0,0
1302,O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)N1Cc1nnc(-c2ccccc2Br)o1,0,0
1303,CCCCNC(=O)CSc1nccn1Cc1ccccc1,1,0
1304,COc1ccccc1C[C@@H](NC(C)=O)C(=O)NC1CCN(c2nnnn2-c2ccccc2)CC1,0,0
1305,COc1cc(-c2ccccc2)nc(N)n1,0,0
1306,C[C@@H]1CCCN(S(=O)(=O)c2ccc(NC(=O)C[NH+]3CCN(C)CC3)cc2)C1,1,1
1307,O=C(CCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)N1CCN(c2ncccn2)CC1,0,1
1308,Cn1c(=O)n(CC(=O)NC2CCCCC2)c(=O)c2ccccc21,0,1
1309,Cc1ccc(CNC(=O)CCS(=O)(=O)c2cc(Br)cc3c2N(C(=O)C2CC2)CC3)o1,0,0
1310,O=C(c1ccc(S(=O)(=O)N2CCCC2)cc1)N1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,0,0
1311,C=CCN(CC=C)S(=O)(=O)c1ccc2nsnc2c1,1,0
1312,Clc1ccccc1C[N@@H+]1CCc2sccc2C1,0,1
1313,[S-]c1nnc(-c2cccnc2)o1,0,0
1314,CCn1c(SCc2nc(-c3ccccc3)no2)nc2ccccc21,0,0
1315,CCOC(=O)c1c(C)c(C(=O)NC[C@H]2CCCO2)c(C)n1C,0,0
1316,O=S(=O)(NC[C@H]1CCCO1)c1ccc2oc3ccc(S(=O)(=O)NC[C@H]4CCCO4)cc3c2c1,0,0
1317,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2nncs2)c(Cl)cc1Cl,1,0
1318,COc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)[C@H](C(=O)NC1CCCC1)c1ccco1,0,0
1319,Cc1nc2nc(CSc3nc4ccccc4s3)cc(=O)n2[nH]1,0,1
1320,Cc1cc(C)nc(SCc2nnc(SCC(=O)N3CCOCC3)o2)n1,0,1
1321,CCN(C(=O)c1ccco1)c1nc(CC(=O)Nc2ccc(Cl)cc2)cs1,0,0
1322,COc1cccc2cc(C(=O)C3=C(O)C(=O)N(CC[NH+](C)C)[C@@H]3c3ccc(F)cc3)oc12,0,1
1323,O=C1c2cccnc2C(=O)N1CO,0,1
1324,COC[C@@H]1[C@H](COC)[C@@H](C)C2=C3[C@@H]1CC[C@H]1[C@H](OCc4ccc(OC)cc4)OC[C@](C)([C@@H]31)N(C(=O)OC(C)(C)C)C2,0,1
1325,CSCC[C@H](NC(=O)Nc1ccc(C)cc1C)C(=O)[O-],0,0
1326,COc1ccc(OC)c(CNC(=O)C2CCN(C(=O)N(C)C)CC2)c1,0,0
1327,Cc1ccc2c(c1)N(Cc1ccccn1)C(=O)[C@@H](C)O2,0,0
1328,O=C(OCC[NH+]1CCCCC1)c1ccc(O)cc1,0,1
1329,COc1ccc(OC)c(NC2=[NH+]C(N)=[NH+]C3(CCCCC3)N2)c1,0,1
1330,CN(Cc1ccccc1)c1nc2c(c(=O)[nH]c(=O)n2C)n1CCOc1ccccc1,0,0
1331,Cc1ccn2cc(C(=O)Nc3ccccc3N3CCOCC3)[nH+]c2c1,0,0
1332,CCN(CC)S(=O)(=O)c1ccc(C(=O)NCc2nnc([S-])n2Cc2ccccc2)cc1,1,0
1333,Cc1noc(C)c1S(=O)(=O)NCCC[NH+]1CCN(Cc2ccccc2)CC1,1,1
1334,Cc1cc(C)n(-c2nnc3n2N=C(c2c[nH]c4ccccc24)CS3)n1,0,1
1335,O=C(c1ccc(NC2=[NH+][C@@H]3CS(=O)(=O)C[C@@H]3S2)cc1)N1CCN(C(=O)c2ccco2)CC1,0,1
1336,C[C@@H]1Cc2ccccc2N1C(=O)CSc1nnc2sc3ccccc3n12,0,1
1337,CC[NH+](CC)CCCNC(=O)c1cn(CCOC)c(=O)c2c1c1ccccc1n2C,0,0
1338,COc1cccc(NC(=O)COc2ccccc2C(N)=O)c1,0,0
1339,CN(C)c1ccc(-c2nnn(CC(=O)Nc3ccccc3N3CCOCC3)n2)cc1,0,0
1340,Cc1ccc(NC(=O)[C@@H]2CCCNC2=O)nc1,0,0
1341,Cc1nn(-c2ccccn2)c2c1[C@H](c1ccsc1)C1=C(CCCC1=O)N2,0,0
1342,CCC[C@]12C[N@]3C[C@](C)(C[N@@H+](C1)[C@H]3c1ccc(OC)cc1)C2=O,0,1
1343,Cc1c(NC(=O)CCN2C(=O)c3ccccc3C2=O)c(=O)n(-c2ccccc2)n1C,0,1
1344,CCc1c([O-])n(-c2ccccc2)c(SCC(=O)N2CCOCC2)nc1=O,0,1
1345,COc1cc(C(=O)OCn2nnc3ccccc3c2=O)cc(OC)c1OC,0,1
1346,Cc1nc2c(C)cccn2c1C(=O)C1=C(O)C(=O)N(CC[NH+]2CCOCC2)[C@@H]1c1ccncc1,0,1
1347,Cc1cccc(-n2nnnc2SCn2nnc3ccccc3c2=O)c1,0,1
1348,Cc1cc(C#N)c(C)n1-c1cc(C(F)(F)F)ccc1N1CCOCC1,0,0
1349,COC(=O)c1[nH]c2ccc(C)cc2c1NC(=O)[C@@H](C)[NH+]1CCN(C2CCCCC2)CC1,0,1
1350,CCOC(=O)c1nn(-c2ccccc2)c(C(=O)OCC)c1N,0,0
1351,C[C@@H]1C[C@@]2(O)c3nonc3CC[C@@H]2N1[O-],0,1
1352,Cn1nnnc1SCC(=O)Nc1ccccc1C(=O)NCc1ccccc1,1,0
1353,Nc1c(C(=O)c2ccc(F)cc2)oc2ccccc12,0,0
1354,COc1ccc2c(c1)nc1n2C[N@H+](C[C@H]2CCCO2)CN1Cc1ccccc1,0,0
1355,Cc1cc(C)cc(-n2nnc(C(=O)NCc3ccc4c(c3)OCO4)c2N)c1,0,0
1356,O=C(NC1CCCCC1)c1ccc2c(=O)n(C[C@H]3CCCO3)c(=O)[nH]c2c1,0,0
1357,CN(C)S(=O)(=O)c1cccc(C(=O)N(Cc2ccc(F)cc2)Cc2ccco2)c1,0,0
1358,Clc1ccc(Nc2nc(-c3cccs3)cs2)nc1,0,0
1359,C=CCn1c(SCc2nc3c(c(=O)[nH]c(=O)n3CCCC)n2CCC)nnc1-c1ccccc1,0,0
1360,CSc1ccc(Cl)c(C(=O)OCC(=O)N2CCOCC2)c1,1,0
1361,Cc1ccc(Cn2c(=O)c3ccccc3n3c(SCC(=O)N4CCCC[C@H]4C)nnc23)cc1,0,0
1362,C=CCn1c(=O)/c(=C/c2ccc(C)o2)s/c1=C(/C#N)C(=O)c1ccccc1,0,0
1363,Cn1nc(C(=O)NC[C@H]2CCCO2)c2ccccc2c1=O,0,1
1364,CCOC(=O)C1CCN(C(=O)Nc2ccc3nc(-c4ccco4)c(-c4ccco4)nc3c2)CC1,0,0
1365,O=C(Cn1cnc2c(cnn2-c2ccccc2)c1=O)N1CCN(c2ccc(F)cc2)CC1,0,0
1366,COc1ccccc1N1CC[NH+](CC(=O)Nc2ccc(C[NH+]3CCCCC3)cc2)CC1,0,1
1367,CCOc1ccc(N(CC(N)=O)S(=O)(=O)c2ccc(F)cc2)cc1,1,0
1368,Cc1n[nH]c(=O)nc1NC1CCCCC1,0,1
1369,CCOc1ccccc1C(=S)N1CCCC1,0,0
1370,C[C@@H](O)c1nc2ccccc2n1Cc1nnc(-c2ccc(Cl)cc2)o1,0,0
1371,Cc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,0,1
1372,C[C@@H]1CCc2c(sc3nc(SCC(=O)NCc4ccco4)nc(N)c23)C1,0,0
1373,COc1ccccc1N1CCN(c2ncnc3c2oc2ccccc23)CC1,0,0
1374,COc1ccc(C[NH2+]C2=CC(=O)CC(C)(C)C2)cc1,0,0
1375,O=C(c1ccc(Cl)cc1)C1CCN(C(=O)N2CCOCC2)CC1,0,0
1376,CCn1c([O-])cc(=O)nc1SCC(=O)N1CCOCC1,0,1
1377,O=C(Cn1nc(-c2ccc(Cl)cc2)ccc1=O)NCC[NH+]1CCOCC1,0,0
1378,O=C([O-])CCNC(=O)c1ccccc1,0,0
1379,COCCNC(=O)[C@H](c1ccc(F)cc1)N(C[C@H]1CCCO1)C(=O)CCC(=O)Nc1ccccn1,0,0
1380,CCCCn1nnc(NC(=O)c2ccc(-c3ccccc3)cc2)n1,0,0
1381,CCN1C(=O)[C@@H]2[C@H](C1=O)[C@@H]1C[C@H]3C(=O)N(CC)C(=O)[C@H]3[C@@H]3C1=C(C(=O)N1C(=O)O/C(=N\CC4CC4)[C@]31C)[C@@H]2C,0,1
1382,CCNc1nnc(-c2ccccc2OC)s1,0,0
1383,Cc1cc(Nc2ccccc2)nn1C(=O)c1ccccc1,0,0
1384,NC(=O)CSCc1c(Cl)cccc1Cl,0,0
1385,CC1(C)CC(=O)C=C(Nc2ccc(OCC(F)(F)C(F)F)cc2)C1,0,1
1386,O=C([O-])c1cccc(COCC(F)(F)C(F)F)c1,0,1
1387,Cc1ccccc1C(=O)NCc1ccncc1,0,0
1388,Cc1cc(NC(=O)Cc2cn3ccsc3[nH+]2)n(-c2ccccc2)n1,0,1
1389,O=C1[N-]C(=S)S/C1=C1\Sc2ccccc2N1CCCS(=O)(=O)[O-],0,1
1390,COc1ccccc1CNC(=O)CCS(=O)(=O)c1ccc2c(c1)CCCN2C(C)=O,0,1
1391,Nn1c(SCC(=O)Nc2ccc3c(c2)OCO3)nnc1-c1ccncc1,0,0
1392,Cc1ccc(C[NH+]2CCN(C(=O)[C@H]3CCCO3)CC2)cc1,0,0
1393,CCOC(=O)N1CCC(c2nc3ccccc3[nH]2)CC1,0,1
1394,CC(C)OCCCNc1ncc2c(n1)C[C@@H](c1ccc(N(C)C)cc1)CC2=O,0,0
1395,COc1ccc(CNC(=O)c2cc3c(=O)n4ccccc4nc3n(C[C@H]3CCCO3)c2=[NH2+])cc1,0,0
1396,O=C(C1=C(O)C(=O)N(CC[NH+]2CCOCC2)[C@@H]1c1ccccn1)c1ccc(Cl)cc1,0,0
1397,Clc1cccc(N2CC[NH+](Cc3nc(-c4ccccc4)no3)CC2)c1,0,0
1398,COc1cc(-c2nnc3sc(C4CCCCC4)nn23)cc(OC)c1OC,0,1
1399,C=CCn1c(=O)[nH]c2cc(C(=O)N3CCN(c4ccc(C(C)=O)cc4)CC3)ccc2c1=O,0,0
1400,Cc1ccc(C(=O)C2=C(O)C(=O)N(CC[NH+]3CCOCC3)[C@@H]2c2ccccn2)cc1,0,0
1401,CN(c1ccc(C(=O)NCc2ccco2)cc1)S(C)(=O)=O,0,0
1402,Nn1c(-c2ccccn2)nnc1-c1ccccn1,0,0
1403,C[C@@H](Sc1ncc(C#N)c(N)n1)C(=O)Nc1ccccc1,0,0
1404,O=c1c2cc(Cl)ccc2oc2nc3n(c(=O)c12)CCCS3,0,1
1405,CC1=C(C(=O)Nc2ccccc2C)[C@@H](c2ccc(C)o2)C2=C(CCCC2=O)N1,0,0
1406,NC(=O)C1([NH+]2CCCCC2)CC[NH+](CC(=O)Nc2ccc(Oc3ccccc3)cc2)CC1,0,0
1407,CN1CC[NH+](CCCNC(=O)c2cc3c(-c4ccc(Cl)cc4)nn(C)c3s2)CC1,0,0
1408,COc1cccc(CSc2nnc(-c3ccccc3F)o2)c1,0,0
1409,CCOC(=O)c1c(N)sc(C(N)=O)c1C,0,0
1410,Cc1cc(Cl)ccc1/N=C/c1c([O-])n(C)c(=O)n(C)c1=O,0,1
1411,O=C(c1ccco1)c1nnn(Cc2ccccc2)c1-c1ccccc1,0,0
1412,Oc1c(Cl)cc(Cl)c2c1NCCC2,0,1
1413,COCCn1nnnc1C[NH+]1CCC(NC(=O)Nc2cccc(OC)c2)CC1,1,1
1414,CC(=O)Nc1ccc(C(=O)Nc2cccnc2)cc1,0,0
1415,COc1ccc(NC(=O)C2=C(C)NC(=O)N[C@@H]2c2cccc(OC)c2OC)c(OC)c1,0,1
1416,CCOC(=O)c1ccccc1Nc1cc(C)nc2nc(C)nn12,0,1
1417,O=C(NCCF)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,0,0
1418,C[C@@H]1CN(C(=O)c2ccc(C(=O)c3ccccc3)cc2)C[C@@H](C)O1,0,0
1419,Cc1noc(C)c1S(=O)(=O)N1CCC2(CC1)OCCO2,0,1
1420,O=S(=O)(c1ccc2nc(O)c(O)nc2c1)N1CC[NH+](Cc2ccccc2)CC1,0,1
1421,O=C([O-])c1ccc(COc2c(F)c(F)cc(F)c2F)o1,0,1
1422,[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],0,0
1423,C[C@@H]1CCCC[C@H]1NC(=O)c1nn(C)c(=O)c2ccccc12,0,0
1424,Cc1noc(C)c1C(=O)OCC(=O)NCCc1ccc(Cl)cc1,0,0
1425,COc1cc(NC(=O)c2ccco2)c(OC)cc1NC(=O)c1cc(OC)c(OC)c(OC)c1,0,1
1426,CN1CCC[NH+]=C1COC(=O)[C@](O)(c1ccccc1)C1CCCCC1,0,1
1427,Cc1cc(NC(=O)CSc2nnc3c(C)cc4c(C)ccc(C)c4n23)no1,0,1
1428,O=C([O-])[C@@H]1CC(=O)N(c2ccc(OCc3ccccc3Cl)cc2)C1,0,0
1429,CCc1nc(-c2cc3ccc(C)cc3[nH]c2=O)no1,0,0
1430,COc1cc(-c2noc(CCCC(=O)NCc3ccco3)n2)cc(OC)c1OC,0,1
1431,O=C(c1cc(Cl)cc(Cl)c1)N1CCOCC1,0,0
1432,CCc1ccc(N(CC(=O)Nc2ccc(OC)cc2OC)S(C)(=O)=O)cc1,0,0
1433,O=C(NCc1ccc(F)cc1)C1CCN(C(=O)NCc2ccccc2)CC1,0,0
1434,COCCNC(=O)Cn1cnc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2c1=O,1,1
1435,CC(C)C(=O)Nc1cccc(-c2nc3ccccc3o2)c1,0,0
1436,O=C(Nc1sc2c(c1C(=O)NCc1ccco1)CCCC2)c1ccc2c(c1)OCO2,0,0
1437,Cc1nc2c([nH]1)C1(CC[NH+](Cc3ccccc3)CC1)C(C#N)=C([NH3+])O2,0,0
1438,O=c1nc(N2CCCCC2)nc2n1CCO2,0,1
1439,Nc1ccc(/N=N/c2ccccc2)c(N)n1,0,1
1440,CCCCNC(=O)CCn1c(=O)c2ccccc2n(CC(=O)Nc2ccccc2OCC)c1=O,0,1
1441,CCC(CC)C(=O)Nc1cc(NC(=O)C(CC)CC)cc(C(=O)[O-])c1,0,0
1442,CC(C)CN(CC(C)C)S(=O)(=O)N1CCC(C(=O)NCC[NH+]2CCOCC2)CC1,1,1
1443,O=C(N[C@]1(C(F)(F)F)NC(=O)N(C2CCCC2)C1=O)C1CC1,0,1
1444,CCc1cc2c(=O)c(-c3nc4ccccc4n3C)c(C)oc2c(C[NH+]2CCOCC2)c1O,0,0
1445,CCS(=O)(=O)N1CCc2cc(OC)c(OC)cc2C1,0,1
1446,COc1ccc(C2(NC(C)=O)CCN(C(=O)c3ccco3)CC2)cc1,0,0
1447,COc1ccc(C(=O)Nc2ccccc2C(=O)N[C@@H](C(=O)NCc2ccco2)C(C)C)cc1,0,0
1448,COc1ccc(S(=O)(=O)Nc2cc(C)cc(C)n2)c2ccccc12,0,0
1449,CCc1ccc2nc(O)c(CN(CC[NH+](C)C)C(=O)Nc3ccccc3)cc2c1,0,0
1450,Cn1c(C(=O)N2CC[NH+](C3CCCCC3)CC2)cc2c(=O)n(C)c3ccccc3c21,0,0
1451,Cc1nn2c(-c3cccc(NC(=O)CSc4nc5ccccc5o4)c3)nnc2c2ccccc12,0,1
1452,CCOC(=O)c1ccc(N2C(=O)C[C@@H]([NH+]3CCOCC3)C2=O)cc1,0,1
1453,COc1ccc(NC(=O)N[C@@H](CCSC)C(=O)[O-])cc1Cl,0,0
1454,COC(=O)c1c(C)[nH]c(C(=O)COC(=O)Cc2ccc3c(c2)OCCO3)c1C,0,1
1455,Cn1ncc2c1ncn1nc(CCc3ccccc3)nc21,0,1
1456,CCCCOc1ccc(OCCNS(=O)(=O)N(C)C)cc1,0,0
1457,CCCCOC(=O)c1ccc(OC(=O)c2cccnc2)cc1,0,0
1458,O=C(NCCc1ccc(Cl)cc1)c1ncn[nH]1,0,0
1459,Cc1cc(C)n(CCc2nc(-c3cccs3)cs2)n1,0,0
1460,COc1ccc(S(=O)(=O)CCC(=O)N2CC(=O)N(CCc3ccccc3)C(=O)C2)cc1,0,0
1461,O=C(COC(=O)C1CC1)Nc1ccc(Oc2ccccc2)cc1,0,0
1462,O=S(=O)(c1ccccc1)c1nc(-c2cccs2)oc1NC[C@H]1CCCO1,0,0
1463,CN1C(=O)[C@]2(C(C#N)=C([NH3+])Oc3[nH]nc(-c4ccc(Cl)cc4)c32)c2ccccc21,0,1
1464,Cc1ccc2nc(N3CC[NH+](C)CC3)c(C#N)cc2c1,0,0
1465,O=C1[C@H]2CCC[N@H+]2[C@@H](c2ccc(Cl)cc2)N1c1nccs1,0,0
1466,C[C@@H]1CCC[C@@H](C)N1C(=O)[C@H]1CC(c2ccc(F)cc2)=NO1,0,0
1467,COc1cccc(C2=C[C@@H](c3ccc(C)cc3)n3ncnc3N2)c1,0,0
1468,O=C(NCCc1ccc(Cl)cc1)C1CCN(C(=O)c2sccc2-n2cccc2)CC1,0,0
1469,O=C(NCc1ccccc1)C1CCN(S(=O)(=O)N2CCCCCC2)CC1,0,0
1470,Cc1ccc(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1,0,0
1471,Cn1c(SCC(=O)NCc2ccco2)nnc1-c1cccs1,0,0
1472,CC(=O)Nc1ccc(S(=O)(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,0,0
1473,O=C(Nc1cccnc1N1CCOCC1)c1cc2ccccc2oc1=O,0,0
1474,COC(=O)c1ccc2c(=O)n(CCCCCC(=O)N3CCN(c4ccc(F)cc4)CC3)c(=O)[nH]c2c1,0,1
1475,O=c1c2ccccc2ncn1Cc1nc2ccccc2s1,0,1
1476,CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\CC3CC3)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)NC(=O)[C@H]12,0,1
1477,COc1ccc(O)c(-c2cc(-c3cccs3)[nH]n2)c1,0,0
1478,CCOC(=O)N1CCC(NC(=O)c2cc3c(C)nc4ccccc4c3o2)CC1,0,0
1479,CC(C)CCn1c(Br)nc2c1c(=O)n(CC(N)=O)c(=O)n2C,0,1
1480,Cc1ccc(SCc2nc(-c3ccccc3)no2)cc1,0,0
1481,CC(=O)Oc1cccc(N2C(=O)[C@H]3CC=C(Cl)C[C@@H]3C2=O)c1,0,1
1482,O=C(Nc1ccc2oc(-c3ccccc3F)nc2c1)c1cncc(Br)c1,0,0
1483,Cc1ccc(C(=O)C[C@@]2(O)C(=O)N(Cc3ccc4c(c3)OCO4)c3ccccc32)cc1,0,0
1484,Cc1sc(NC(=O)c2ccccc2)c(C(=O)N2CC[NH+](C)CC2)c1C,0,0
1485,O=C(Cn1c(NCCO)nc2ccccc21)c1ccco1,0,0
1486,CCOC(=O)CSc1nnc(CNC(=O)c2cc(OC)c(OC)c(OC)c2)n1C,0,0
1487,C[C@@H](NC(=O)C1CCN(S(=O)(=O)N2CCCCCC2)CC1)c1ccccc1,0,1
1488,CC(C)NNC(=O)c1ccncc1,1,0
1489,O=C(Cn1nc(Cc2ccncc2)c2ccccc2c1=O)N1CCN(C(=O)c2ccco2)CC1,0,0
1490,COCCOC(=O)C1=C(C)OC([NH3+])=C(C#N)[C@@H]1c1ccc2c(c1)OCO2,0,1
1491,COc1ccc(S(=O)(=O)Nc2cc(C)c([O-])c(S(=O)(=O)c3ccccc3)c2)cc1,0,0
1492,Cc1ccc(NC(=O)[C@@H](C)N2C(=O)c3ccccc3C2=O)cc1,0,0
1493,O=C(Nc1cccc(O)c1)c1ccccc1,0,0
1494,Cn1c(C[NH+]2CCCCC2)c(C#N)c2ccccc21,0,0
1495,CSc1ccc(NC(=O)NCCC[NH+]2CCN(c3ccccc3F)CC2)cc1,0,0
1496,COc1ccc(Cl)cc1C(=O)Nc1nnn(C)n1,0,0
1497,CCCn1c(NC(=O)c2ccccc2)nc2ccccc21,0,0
1498,CCc1nc(C)c(C#N)c2cc(OC)c(OC)cc12,0,1
1499,O=C(Nc1ccon1)c1cc2c(s1)CCCCCC2,0,0
1500,O=C(CCN1C(=O)[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1)N1CC(=O)N(CCc2ccccc2)C(=O)C1,0,1
1501,COc1ccc(-n2nnc3c(=O)n(CC(=O)N4CCCC4)cnc32)cc1,0,1
1502,CCc1nnc(NC(=O)CSc2nccn2-c2ccccc2)s1,0,0
1503,C[C@H](c1ccccc1)c1ccc(C(=O)O[C@H](C)CC[NH+](C)C)o1,0,0
1504,COc1ccccc1S(=O)(=O)Cc1ccc(C(=O)N2CCN(c3ccccc3)CC2)o1,0,0
1505,COc1ccc2nc(NC(=O)c3ccc(Br)s3)sc2c1,0,1
1506,CCOC(=O)c1[nH]c(C)c(CN(CCc2ccccc2)S(C)(=O)=O)c1C,1,0
1507,COc1ccc(N2CCN(S(=O)(=O)c3ccc(Br)s3)CC2)cc1,0,0
1508,C=C(C)c1cccc(C(C)(C)NC(=O)N2C[C@@H](C)O[C@H](C)C2)c1,1,0
1509,C[C@@H]1C(=O)[C@@H](C)[C@@H](c2ccc3c(c2)OCO3)[NH2+][C@@H]1c1ccc2c(c1)OCO2,0,0
1510,COc1ccc(S(=O)(=O)N2CCN(C(=O)NCc3ccccc3)CC2)cc1,0,0
1511,NC(=O)c1oc2ccc(Cl)cc2c1N,0,1
1512,N#CC1=C([NH3+])OC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,0,0
1513,COc1cc(C(=O)N2c3ccccc3C[C@H]2C)cc(OC)c1OC,0,1
1514,c1ccc(OCc2nn3c(Cn4cnc5ccccc54)nnc3s2)cc1,0,1
1515,COc1ccc(OCCCC(=O)Nc2ccc3c(c2)OCO3)cc1,0,0
1516,Cc1cc(/C=N/n2cnnc2)c(C)n1-c1cccc(Cl)c1,0,0
1517,CCn1c(SCC(=O)Nc2nc3ccccc3s2)nc2c(c1=O)S[C@H](C)C2,0,0
1518,CCCn1c(C)nc2c(NC3CC[NH+](Cc4ccccc4)CC3)nc(C)nc21,0,0
1519,O=C(Nc1ccccc1O)c1ccccc1O,0,0
1520,CCC1=C/C(=C/N(C)c2ccccc2)C(=O)S1,0,0
1521,CC[C@@H](C)NC(=O)CCS(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C,0,1
1522,CC(C)[C@H](c1nnnn1Cc1ccco1)[NH+]1CCN(c2nc3ccccc3s2)CC1,0,0
1523,Cn1c(=N)n(C[C@H](O)c2cccc3ccccc23)c2ccccc21,0,1
1524,CCOC(=O)c1cc(CC)sc1NC(=O)COC,0,0
