,mqn_1,mqn_2,mqn_3,mqn_4,mqn_6,mqn_8,mqn_9,mqn_10,mqn_11,mqn_13,mqn_14,mqn_15,mqn_16,mqn_17,mqn_20,mqn_22,mqn_24,mqn_25,mqn_26,mqn_28,mqn_29,mqn_30,mqn_31,mqn_32,mqn_34,mqn_35,mqn_36,mqn_37,mqn_41
1241,14,1,0,0,2,0,2,1,0,5,1,0,10,6,4,0,0,0,3,0,0,8,7,0,0,1,2,0,2
1242,18,0,0,0,1,1,1,2,0,6,2,0,13,4,6,1,0,0,2,1,0,11,5,0,0,0,3,0,2
1243,15,0,0,0,0,0,4,2,0,6,0,0,12,5,8,3,0,1,2,0,0,10,6,0,0,0,3,0,2
1244,18,0,0,0,0,0,1,2,2,4,1,0,15,6,9,1,0,0,2,0,0,11,8,0,0,1,3,0,4
1245,7,0,0,0,1,0,1,3,0,5,2,0,5,0,8,0,1,0,5,1,0,2,2,1,0,1,0,0,0
1246,20,1,0,0,0,1,4,3,0,13,2,0,8,8,11,1,0,0,7,1,0,5,10,0,0,1,2,0,2
1247,18,0,1,0,0,0,5,2,0,6,3,0,12,8,9,0,0,0,6,0,0,6,12,0,0,2,2,0,4
1248,19,0,1,0,1,1,2,3,2,7,3,0,16,6,13,2,0,1,4,1,1,14,7,0,0,1,3,0,2
1249,19,0,0,0,0,0,1,3,0,7,1,0,11,6,7,0,0,0,3,1,0,10,6,0,0,0,3,0,2
1250,18,0,0,0,0,2,1,4,0,11,3,0,6,6,11,2,0,0,6,4,0,8,4,0,0,0,2,0,0
1251,17,0,0,0,0,1,0,2,1,10,1,0,6,5,7,1,0,0,3,2,0,8,3,0,0,1,1,0,0
1252,17,0,0,0,0,2,1,2,1,8,2,0,10,5,9,2,0,0,3,2,0,9,5,0,0,2,1,0,2
1253,22,0,0,0,0,1,2,4,0,7,3,0,13,9,11,1,0,0,4,1,0,12,9,0,0,1,3,0,2
1254,11,3,0,0,0,2,1,2,0,9,2,1,7,1,7,2,0,0,7,1,1,3,4,1,0,1,0,0,0
1255,11,0,0,0,0,1,1,1,0,5,0,0,5,5,4,4,0,1,2,0,0,5,4,0,0,1,1,0,2
1256,13,0,0,0,1,1,0,1,2,4,1,0,10,5,7,1,0,0,2,1,0,9,5,0,0,2,1,0,2
1257,21,0,0,0,0,1,1,4,0,10,2,0,11,6,10,1,0,0,4,1,0,10,7,0,0,1,2,0,0
1258,16,0,0,0,0,2,0,4,0,14,2,0,3,3,10,2,0,0,4,3,0,5,1,0,0,0,1,0,0
1259,11,0,0,0,1,1,1,3,1,7,2,0,5,5,10,1,0,0,4,2,0,6,4,0,0,2,0,0,0
1260,15,0,0,0,0,1,1,1,0,6,1,0,6,6,4,1,0,0,3,1,0,8,4,0,0,0,2,0,0
1261,16,0,0,0,0,0,1,3,0,5,1,0,10,6,7,1,0,0,3,0,0,8,7,0,0,1,2,0,2
1262,24,0,0,0,0,2,1,4,2,16,2,0,12,5,15,2,0,0,6,4,0,11,6,0,0,1,2,0,0
1263,21,0,0,0,0,1,1,3,1,10,2,0,11,6,10,1,0,0,5,1,0,8,8,0,0,0,3,0,2
1264,19,0,1,0,2,1,2,2,1,6,2,0,15,8,9,1,0,0,3,0,1,16,7,0,0,1,3,0,0
1265,20,0,0,0,1,2,1,4,0,9,4,0,12,5,11,1,0,0,7,2,1,9,7,0,0,0,3,0,2
1266,20,0,0,0,0,0,4,1,1,5,1,0,15,8,8,0,0,0,2,1,0,16,7,0,0,1,3,0,0
1267,28,0,0,0,1,2,1,3,1,13,2,1,13,10,11,2,0,0,5,2,0,14,9,0,0,1,3,0,0
1268,20,0,0,0,0,1,1,4,2,7,3,0,16,5,14,1,0,0,4,1,0,11,9,0,1,0,3,0,2
1269,17,0,0,0,0,1,0,3,0,9,1,0,6,6,7,3,0,1,4,2,0,8,4,0,0,0,2,0,0
1270,22,0,0,0,1,0,4,3,0,10,2,0,12,9,10,1,0,0,5,1,0,11,10,0,0,3,1,0,0
1271,21,1,1,0,0,1,3,2,1,9,2,0,13,9,10,1,0,0,6,1,0,11,11,0,0,2,2,0,0
1272,16,0,1,0,0,0,1,4,0,9,2,0,7,5,9,0,0,0,6,2,0,6,6,0,0,0,2,0,0
1273,15,0,2,0,0,0,3,1,1,7,0,0,9,8,7,0,0,0,3,1,0,11,6,0,0,1,2,0,0
1274,21,0,0,0,0,2,2,1,1,6,1,1,14,8,8,2,0,0,3,1,0,13,8,0,0,1,3,0,2
1275,13,2,1,0,1,0,2,2,0,9,1,0,6,6,6,1,0,0,5,1,0,6,6,0,0,0,2,0,0
1276,23,0,0,0,0,3,1,5,1,16,3,0,11,5,16,2,0,0,6,4,0,10,6,0,0,2,1,0,0
1277,25,0,0,0,1,1,2,5,1,13,3,0,14,8,15,3,0,0,5,2,0,12,9,0,0,1,3,0,2
1278,20,0,0,0,1,1,2,1,1,10,1,0,9,8,7,1,0,0,3,1,0,11,6,0,0,1,2,0,0
1279,21,0,0,0,0,1,1,2,0,8,2,0,13,4,6,1,0,0,6,1,0,8,7,1,0,0,3,0,2
1280,14,0,0,0,0,0,1,3,1,7,2,0,8,3,9,0,0,0,4,1,0,5,5,0,0,0,2,0,2
1281,19,0,0,0,0,1,2,1,1,8,1,0,9,8,7,1,0,0,2,1,0,12,5,0,0,1,2,0,0
1282,15,3,0,0,1,2,0,2,1,12,2,0,6,5,8,2,0,0,5,2,1,8,3,0,0,1,1,0,0
1283,16,0,0,0,1,0,4,1,1,9,1,0,13,2,8,0,0,0,2,1,0,10,5,0,0,3,0,0,0
1284,20,0,0,0,1,0,5,2,0,7,2,0,14,8,9,0,0,0,3,2,0,14,7,0,0,1,3,0,2
1285,15,0,0,0,0,1,0,4,1,7,2,0,10,4,12,1,1,0,4,2,0,7,6,0,0,2,1,0,3
1286,21,0,1,0,1,1,3,3,1,7,3,0,16,8,12,1,0,0,4,1,1,17,7,0,0,1,2,1,0
1287,19,0,0,0,0,1,1,3,0,7,2,0,12,5,8,1,0,0,4,2,0,10,6,0,0,0,3,0,2
1288,23,0,1,0,0,1,2,4,0,14,1,0,12,6,11,2,0,1,6,1,0,9,9,0,0,0,3,0,0
1289,15,0,0,0,3,1,1,3,0,6,3,0,11,5,8,1,0,0,3,1,1,12,4,0,0,2,1,0,0
1290,19,0,0,0,0,1,0,4,1,13,2,0,6,5,11,1,0,0,6,3,1,8,3,0,0,1,1,0,0
1291,19,0,0,0,0,0,3,1,1,4,0,0,15,8,7,2,0,1,1,1,0,16,6,0,0,0,4,0,2
1292,17,0,0,0,1,1,3,3,0,9,2,0,8,8,10,1,0,0,4,2,0,9,6,0,0,1,2,0,2
1293,17,0,0,0,1,1,2,3,0,7,3,0,8,8,9,1,0,0,6,1,1,8,7,0,0,1,2,0,2
1294,22,0,0,0,0,3,3,4,0,14,2,0,9,9,14,1,0,0,6,4,0,12,6,0,0,0,3,0,0
1295,11,0,0,0,1,1,0,1,1,5,1,0,5,5,5,1,0,0,1,1,0,8,2,0,0,2,0,0,0
1296,21,0,0,0,1,1,3,1,0,7,0,1,11,11,6,0,0,0,1,0,0,14,7,0,0,1,3,0,2
1297,16,0,0,0,1,1,1,5,0,12,2,0,6,5,12,1,0,0,4,2,0,7,4,0,0,1,1,0,0
1298,23,0,0,0,2,1,4,3,0,11,3,0,14,8,11,1,0,0,6,1,1,13,9,0,0,2,2,0,0
1299,22,0,0,0,1,1,5,3,0,6,3,0,19,8,12,1,0,0,3,1,1,18,8,0,0,2,3,0,2
1300,24,0,0,0,0,1,1,2,1,5,2,0,18,8,8,1,0,0,3,1,0,13,10,0,0,1,4,0,6
1301,10,0,0,0,3,0,3,0,0,5,1,0,6,5,3,0,0,0,2,0,0,7,4,0,0,1,1,0,0
1302,21,0,0,1,0,0,5,2,1,6,2,0,16,10,11,2,0,0,3,0,0,14,11,0,0,3,2,0,2
1303,16,0,0,0,1,1,2,1,0,10,1,0,6,5,5,1,0,0,2,1,0,8,3,0,0,1,1,0,0
1304,24,0,0,0,0,2,5,3,0,12,2,0,15,8,13,2,0,0,4,3,0,16,7,0,0,1,3,0,0
1305,11,0,0,0,0,1,2,1,0,4,0,0,6,6,5,2,0,0,2,0,0,8,4,0,0,0,2,0,0
1306,19,0,0,0,1,1,3,3,0,8,3,0,15,3,10,2,0,1,5,1,1,12,6,0,0,0,3,0,0
1307,21,0,0,0,1,0,6,2,2,6,3,0,19,8,14,1,0,0,3,1,0,15,10,0,0,1,4,0,4
1308,17,0,0,0,0,1,2,3,0,5,3,0,12,5,9,1,0,0,4,1,0,9,7,0,0,0,3,0,2
1309,21,0,0,1,1,1,1,4,1,11,4,0,13,5,12,1,0,0,6,2,1,9,8,0,0,2,1,0,2
1310,23,0,0,0,1,0,3,3,2,6,3,0,21,6,13,1,0,1,3,1,1,18,8,0,0,2,3,0,2
1311,12,0,0,0,2,1,2,2,0,6,4,0,5,5,7,0,0,0,4,1,1,6,3,0,0,1,1,0,2
1312,14,0,1,0,1,0,1,0,0,3,0,0,11,5,1,1,0,1,1,0,0,10,5,0,0,1,2,0,2
1313,7,0,0,0,1,0,3,0,1,2,0,0,6,5,5,0,1,0,1,0,0,8,3,0,0,1,1,0,0
1314,18,0,0,0,1,0,4,0,1,6,0,0,11,10,6,0,0,0,1,0,0,13,7,0,0,2,2,0,2
1315,16,0,0,0,0,1,1,3,1,11,2,0,8,2,10,1,0,0,6,2,0,4,6,0,0,2,0,0,0
1316,22,0,0,0,2,2,0,4,3,8,4,0,18,7,16,2,0,0,4,0,2,15,8,0,0,3,2,0,4
1317,13,0,2,0,2,2,2,3,0,11,3,0,6,5,10,1,0,0,7,2,1,6,5,0,0,1,1,0,0
1318,23,0,0,0,1,4,1,4,1,13,3,0,13,8,15,5,0,0,6,5,0,14,7,0,0,3,1,0,0
1319,14,0,0,0,2,0,5,1,0,4,1,0,10,10,7,1,0,0,2,0,0,10,8,0,0,2,2,0,4
1320,15,0,0,0,2,0,5,1,2,9,1,0,12,5,11,0,0,0,3,1,0,11,6,0,0,1,2,0,0
1321,18,0,1,0,1,2,1,2,1,10,2,0,8,8,9,1,0,0,4,3,0,11,5,0,0,2,1,0,0
1322,24,1,0,0,0,1,1,4,1,12,2,0,12,9,12,2,0,1,7,2,0,9,11,0,0,2,2,0,2
1323,8,0,0,0,0,0,2,3,0,2,2,0,7,3,8,1,0,0,3,0,0,4,5,0,0,1,1,0,2
1324,33,0,0,0,0,0,1,6,1,19,1,0,21,4,15,0,0,0,9,1,1,9,12,1,0,0,5,0,6
1325,14,0,0,0,1,2,0,3,0,12,2,0,3,3,9,2,1,0,6,3,0,3,3,0,0,0,1,0,0
1326,18,0,0,0,0,2,1,4,0,12,2,0,9,3,11,1,0,0,6,3,0,7,5,0,0,0,2,0,0
1327,16,0,0,0,0,0,2,1,1,4,1,0,11,6,6,0,0,0,3,0,0,9,7,0,0,0,3,0,2
1328,14,0,0,0,0,0,1,3,0,6,1,0,9,3,7,2,0,1,2,1,0,9,3,0,0,0,2,0,0
1329,16,0,0,0,0,2,3,2,0,7,0,0,13,5,9,6,0,2,3,0,0,11,5,1,0,0,3,0,1
1330,22,0,0,0,0,1,4,3,0,9,2,0,11,11,11,1,0,0,4,1,0,12,9,0,0,1,3,0,2
1331,19,0,0,0,0,1,3,1,1,5,1,0,14,8,8,2,0,1,2,1,0,14,7,0,0,1,3,0,2
1332,21,0,0,0,2,2,3,3,0,13,3,0,9,8,11,1,1,0,6,2,1,11,6,0,0,1,2,0,0
1333,19,0,0,0,1,1,3,2,1,10,2,0,12,5,10,2,0,1,4,0,1,11,6,0,0,1,2,0,0
1334,17,0,0,0,1,0,7,0,0,4,0,0,14,11,7,1,0,0,2,0,0,13,10,0,0,3,2,0,4
1335,21,0,0,0,2,1,3,4,1,6,4,0,20,6,14,2,0,1,4,2,0,16,8,1,0,3,2,0,2
1336,19,0,0,0,2,0,4,1,0,5,1,0,14,10,6,0,0,0,2,1,0,12,9,0,0,3,2,0,6
1337,23,0,0,0,0,2,2,3,0,15,2,0,8,7,10,2,0,1,6,2,0,5,8,0,0,1,2,0,4
1338,16,0,0,0,0,2,0,4,0,9,2,0,6,6,10,3,0,0,4,2,0,8,4,0,0,0,2,0,0
1339,21,0,0,0,0,2,5,1,1,9,1,0,15,8,11,1,0,0,3,2,0,16,7,0,0,1,3,0,0
1340,12,0,0,0,0,1,2,2,0,4,2,0,9,3,7,2,0,0,3,1,0,8,4,0,0,0,2,0,0
1341,20,0,0,0,1,0,4,1,0,3,1,0,17,9,6,1,0,0,2,0,0,14,10,0,0,2,3,0,4
1342,19,0,0,0,0,0,2,2,0,7,1,0,15,3,6,1,0,1,4,0,0,8,6,2,0,0,5,0,10
1343,22,0,0,0,0,1,3,4,0,8,4,0,13,8,12,1,0,0,6,1,0,9,11,0,0,2,2,0,2
1344,18,0,0,0,1,0,3,3,1,8,2,0,12,6,12,0,1,0,4,1,0,11,7,0,0,0,3,0,0
1345,18,0,0,0,0,0,3,6,0,10,2,0,9,8,15,0,0,0,5,1,0,8,8,0,0,0,3,0,2
1346,25,0,0,0,0,0,5,3,1,9,2,0,18,9,13,2,0,1,5,1,0,14,12,0,0,2,3,0,2
1347,16,0,0,0,1,0,7,1,0,5,1,0,11,11,9,0,0,0,2,0,0,13,8,0,0,1,3,0,2
1348,18,3,0,0,0,1,2,0,1,9,0,1,12,5,5,0,0,0,6,0,1,9,8,0,0,1,2,0,0
1349,24,0,0,0,0,1,3,3,0,10,2,0,17,5,10,3,0,1,5,3,0,13,8,0,0,1,3,0,2
1350,15,0,0,0,0,1,2,4,0,10,2,0,6,5,11,2,0,0,5,2,0,6,5,0,0,1,1,0,0
1351,9,0,0,0,0,0,3,2,1,3,0,0,12,2,10,1,1,0,3,0,0,6,5,1,0,2,1,0,4
1352,18,0,0,0,1,2,4,2,0,10,2,0,9,8,10,2,0,0,3,2,0,12,5,0,0,1,2,0,0
1353,15,1,0,0,0,1,0,1,1,4,1,0,8,8,5,2,0,0,3,1,0,9,6,0,0,1,2,0,2
1354,22,0,0,0,0,0,4,1,1,6,0,0,18,8,8,1,0,1,1,0,0,15,9,0,0,2,3,0,4
1355,19,0,0,0,0,2,3,1,2,8,1,0,13,8,11,3,0,0,4,1,0,11,9,0,0,2,2,0,2
1356,20,0,0,0,0,1,2,3,1,5,3,0,17,5,11,2,0,0,3,1,0,13,8,0,0,1,3,0,2
1357,21,1,0,0,1,2,0,3,1,11,3,0,9,8,10,0,0,0,6,3,1,12,5,0,0,1,2,0,0
1358,12,0,1,0,2,1,2,0,0,4,0,0,8,8,3,1,0,0,1,0,0,11,5,0,0,2,1,0,0
1359,24,0,0,0,1,0,7,2,0,13,3,0,11,10,11,1,0,0,5,0,0,9,11,0,0,2,2,0,2
1360,14,0,1,0,1,0,1,3,1,8,2,0,9,3,9,0,0,0,4,2,0,8,4,0,0,0,2,0,0
1361,25,0,0,0,1,0,5,2,0,8,2,0,17,10,9,0,0,0,4,1,0,14,11,0,0,1,4,0,4
1362,21,0,0,0,1,1,1,2,1,7,5,1,8,8,8,0,0,0,5,2,0,9,7,0,0,2,1,0,0
1363,15,0,0,0,0,1,2,2,1,5,2,0,11,5,9,1,0,0,3,1,0,9,6,0,0,1,2,0,2
1364,25,0,0,0,0,1,3,3,2,9,2,0,17,10,14,1,0,0,3,2,0,17,9,0,0,2,3,0,2
1365,23,1,0,0,0,0,6,2,0,6,2,0,17,11,10,0,0,0,3,1,0,17,10,0,0,1,4,0,2
1366,25,0,0,0,0,1,3,2,0,9,1,0,18,6,8,3,0,2,2,1,0,17,7,0,0,0,4,0,0
1367,16,1,0,0,1,2,0,4,0,10,3,0,6,6,10,2,0,0,6,2,1,8,4,0,0,0,2,0,0
1368,10,0,0,0,0,1,3,1,0,3,1,0,9,3,6,2,0,0,2,0,0,8,4,0,0,0,2,0,0
1369,13,0,0,0,1,0,1,1,0,5,1,0,8,3,3,0,0,0,2,1,0,8,3,0,0,1,1,0,0
1370,18,0,1,0,0,0,4,1,1,7,0,0,11,10,8,1,0,0,3,1,0,12,8,0,0,2,2,0,2
1371,16,0,0,0,0,0,1,2,0,2,2,0,14,4,5,0,0,0,3,0,0,7,9,0,0,3,1,0,5
1372,18,0,0,0,2,2,2,1,1,8,1,0,13,7,8,3,0,0,3,1,0,10,8,0,0,2,2,0,4
1373,21,0,0,0,0,0,4,1,1,4,0,0,17,10,8,0,0,0,1,0,0,16,9,0,0,1,4,0,4
1374,16,0,0,0,0,1,0,2,0,7,1,0,8,4,5,2,0,1,4,0,0,7,4,1,0,0,2,0,0
1375,17,0,1,0,0,0,2,2,1,5,2,0,15,3,8,0,0,0,3,2,0,13,5,0,0,0,3,0,0
1376,12,0,0,0,1,0,3,3,1,7,2,0,9,3,12,0,1,0,4,1,0,7,5,0,0,0,2,0,0
1377,18,0,1,0,0,1,3,2,1,8,2,0,12,6,10,2,0,1,3,1,0,12,6,0,0,0,3,0,0
1378,10,0,0,0,0,1,0,3,0,6,2,0,3,3,8,1,1,0,3,2,0,5,1,0,0,0,1,0,0
1379,25,1,0,0,0,3,1,4,1,17,3,0,11,6,14,2,0,0,5,5,0,13,4,0,0,1,2,0,0
1380,18,0,0,0,0,1,4,1,0,8,1,0,9,8,7,1,0,0,2,1,0,12,5,0,0,1,2,0,0
1381,28,0,0,0,0,1,3,6,1,8,7,0,29,1,18,0,0,0,10,0,0,4,20,1,0,3,3,0,10
1382,11,0,0,0,1,1,2,1,0,6,0,0,6,5,5,1,0,0,2,0,0,7,4,0,0,1,1,0,0
1383,17,0,0,0,0,1,2,1,0,5,1,0,9,8,5,1,0,0,2,1,0,12,5,0,0,1,2,0,0
1384,9,0,2,0,1,1,0,1,0,7,1,0,3,3,3,2,0,0,4,1,0,3,3,0,0,0,1,0,0
1385,17,4,0,0,0,1,0,2,0,12,1,0,8,4,5,1,0,0,7,1,1,7,4,1,0,0,2,0,0
1386,11,4,0,0,0,0,0,3,0,11,1,0,3,3,7,0,1,0,6,2,1,4,2,0,0,0,1,0,0
1387,14,0,0,0,0,1,1,1,0,5,1,0,6,6,4,1,0,0,2,1,0,9,3,0,0,0,2,0,0
1388,17,0,0,0,1,1,4,1,0,6,1,0,10,10,7,2,0,1,2,1,0,12,7,0,0,3,1,0,2
1389,13,0,0,0,4,0,2,4,0,5,5,0,12,3,11,0,2,0,5,0,1,7,7,0,0,2,1,0,2
1390,22,0,0,0,1,1,1,5,0,11,4,0,11,6,12,1,0,0,6,2,1,10,6,0,0,0,3,0,2
1391,16,0,0,0,1,2,4,1,2,7,1,0,13,8,12,3,0,0,2,1,0,13,7,0,0,2,2,0,2
1392,17,0,0,0,0,0,2,1,1,5,1,0,14,3,6,1,0,1,2,1,0,12,5,0,0,1,2,0,0
1393,15,0,0,0,0,0,3,2,0,5,1,0,11,5,7,1,0,0,2,1,0,10,5,0,0,1,2,0,2
1394,22,0,0,0,0,2,2,2,0,12,1,0,11,6,8,1,0,0,5,2,0,9,7,0,0,0,3,0,2
1395,25,0,0,0,0,2,3,3,1,8,3,0,16,11,13,3,0,1,4,1,0,14,11,0,0,1,4,0,4
1396,22,0,1,0,0,0,3,3,1,8,2,0,16,7,11,2,0,1,4,1,0,14,9,0,0,1,3,0,0
1397,19,0,1,0,0,0,4,0,1,5,0,0,15,8,6,1,0,1,1,0,0,16,7,0,0,1,3,0,0
1398,18,0,0,0,1,0,4,3,0,8,0,0,14,7,10,0,0,0,3,0,0,11,9,0,0,2,2,0,2
1399,24,0,0,0,0,0,4,4,0,7,5,0,15,8,12,1,0,0,6,2,0,12,10,0,0,0,4,0,2
1400,23,0,0,0,0,0,3,3,1,8,2,0,16,7,11,2,0,1,4,1,0,14,9,0,0,1,3,0,0
1401,14,0,0,0,1,2,0,3,1,8,3,0,6,5,10,1,0,0,5,2,1,8,3,0,0,1,1,0,0
1402,12,0,0,0,0,1,5,0,0,3,0,0,9,8,6,2,0,0,1,0,0,12,5,0,0,1,2,0,0
1403,14,0,0,0,1,3,2,1,0,8,1,1,6,6,7,3,0,0,4,2,0,8,4,0,0,0,2,0,0
1404,14,0,1,0,1,0,2,2,1,1,2,0,13,8,8,0,0,0,3,0,0,9,9,0,0,0,4,0,6
1405,23,0,0,0,0,1,1,2,1,7,2,0,15,7,8,2,0,0,5,1,0,11,10,0,0,1,3,0,2
1406,25,0,0,0,0,2,2,3,0,9,2,0,18,6,10,5,0,2,3,2,0,18,5,1,0,0,4,0,0
1407,21,0,1,0,1,1,4,1,0,10,1,0,14,7,7,2,0,1,4,1,0,11,9,0,0,2,2,0,2
1408,16,1,0,0,1,0,2,1,1,7,0,0,9,8,6,0,0,0,2,0,0,11,6,0,0,1,2,0,0
1409,9,0,0,0,1,2,0,3,0,8,2,0,3,2,8,4,0,0,6,2,0,1,4,0,0,1,0,0,0
1410,14,0,1,0,0,1,2,3,0,7,3,0,6,6,10,0,1,0,7,0,0,3,9,0,0,0,2,0,0
1411,20,0,0,0,0,0,3,1,1,5,1,0,11,11,7,0,0,0,1,1,0,16,6,0,0,2,2,0,0
1412,9,0,2,0,0,0,1,1,0,3,0,0,8,3,3,2,0,0,3,0,0,5,5,0,0,0,2,0,2
1413,18,0,0,0,0,2,5,3,0,12,1,0,12,5,13,3,0,1,3,1,0,11,6,0,0,1,2,0,0
1414,14,0,0,0,0,2,1,2,0,6,2,0,6,6,7,2,0,0,3,2,0,9,3,0,0,0,2,0,0
1415,22,0,0,0,0,1,2,6,0,13,2,0,11,7,15,3,0,0,7,1,0,8,10,0,0,0,3,0,0
1416,16,0,0,0,0,1,4,2,0,8,1,0,8,8,9,1,0,0,4,1,0,8,7,0,0,1,2,0,2
1417,25,1,0,0,0,2,0,2,0,11,2,0,12,9,6,2,0,0,3,2,1,16,5,0,0,0,3,0,0
1418,20,0,0,0,0,0,1,2,1,6,2,0,12,6,7,0,0,0,4,2,0,12,6,0,0,0,3,0,0
1419,12,0,0,0,1,0,2,2,3,4,2,0,14,2,12,0,0,0,4,0,1,10,4,1,0,2,1,0,1
1420,19,0,0,0,1,0,4,4,0,6,2,0,15,8,12,3,0,1,4,0,1,14,8,0,0,0,4,0,2
1421,12,4,0,0,0,0,0,3,1,9,1,0,6,5,9,0,1,0,6,1,0,4,7,0,0,1,1,0,0
1422,15,0,0,0,0,1,0,4,0,11,1,0,6,6,10,4,1,1,7,2,0,5,7,0,0,0,2,0,0
1423,17,0,0,0,0,1,2,2,0,5,2,0,12,5,7,1,0,0,4,1,0,9,7,0,0,0,3,0,2
1424,16,0,1,0,0,1,1,3,1,11,2,0,6,5,10,1,0,0,5,2,0,6,5,0,0,1,1,0,0
1425,23,0,0,0,0,2,0,7,1,16,2,0,9,8,18,2,0,0,7,2,0,8,9,0,0,1,2,0,0
1426,20,0,0,0,0,0,2,3,0,8,1,0,14,4,8,2,0,1,3,1,1,14,4,0,0,0,3,0,0
1427,19,0,0,0,1,1,4,1,1,9,1,0,10,10,9,1,0,0,5,1,0,8,10,0,0,2,2,0,4
1428,18,0,1,0,0,0,1,4,0,7,2,0,11,6,10,0,1,0,4,1,0,10,7,0,0,1,2,0,0
1429,14,0,0,0,0,0,3,1,1,4,1,0,8,8,7,1,0,0,3,0,0,8,7,0,0,1,2,0,2
1430,20,0,0,0,0,1,2,4,2,14,1,0,8,8,15,1,0,0,4,1,0,9,7,0,0,2,1,0,0
1431,11,0,2,0,0,0,1,1,1,4,1,0,9,3,5,0,0,0,3,1,0,8,4,0,0,0,2,0,0
1432,19,0,0,0,1,2,0,5,0,13,3,0,6,6,12,1,0,0,7,2,1,7,5,0,0,0,2,0,0
1433,21,1,0,0,0,2,1,2,0,9,2,0,12,6,7,2,0,0,3,2,0,13,5,0,0,0,3,0,0
1434,19,0,0,0,1,1,3,5,0,10,4,0,12,5,14,1,0,0,6,1,1,9,7,0,0,0,3,0,2
1435,17,0,0,0,0,1,1,1,1,6,1,0,8,8,6,1,0,0,3,2,0,10,5,0,0,1,2,0,2
1436,22,0,0,0,1,2,0,2,3,7,2,0,17,8,12,2,0,0,2,2,0,15,8,0,0,3,2,0,4
1437,19,0,0,0,0,2,3,0,1,5,0,1,16,6,7,5,0,2,3,0,0,12,7,1,0,1,3,0,3
1438,10,0,0,0,0,0,4,1,1,1,1,0,13,3,8,0,0,0,1,0,0,10,5,0,0,1,2,0,2
1439,11,0,0,0,0,4,1,0,0,4,1,0,6,6,5,4,0,0,2,0,0,8,4,0,0,0,2,0,0
1440,25,0,0,0,0,2,2,5,0,15,4,0,9,8,14,2,0,0,6,2,0,8,8,0,0,0,3,0,2
1441,19,0,0,0,0,2,0,4,0,16,3,0,3,3,11,2,1,0,8,5,0,3,3,0,0,0,1,0,0
1442,20,0,0,0,1,2,2,3,1,15,3,0,12,0,12,2,0,1,7,4,1,9,3,0,0,0,2,0,0
1443,13,3,0,0,0,1,2,3,0,8,3,0,13,0,9,2,0,0,6,1,1,7,5,1,0,2,0,0,0
1444,25,0,0,0,0,0,3,2,2,8,1,0,17,10,11,2,0,1,5,0,0,12,13,0,0,1,4,0,4
1445,13,0,0,0,1,0,1,4,0,7,2,0,8,3,9,0,0,0,5,0,1,5,5,0,0,0,2,0,2
1446,19,0,0,0,0,1,1,3,1,8,2,0,12,5,10,1,0,0,4,2,0,12,4,1,0,1,2,0,0
1447,25,0,0,0,0,3,0,4,1,15,3,0,9,8,13,3,0,0,6,5,0,12,5,0,0,1,2,0,0
1448,18,0,0,0,1,1,1,3,0,7,2,0,9,8,8,1,0,0,5,0,1,9,7,0,0,0,3,0,2
1449,23,0,0,0,0,3,1,2,0,13,1,0,9,8,8,3,0,1,5,3,0,10,6,0,0,0,3,0,2
1450,24,0,0,0,0,0,4,2,0,5,2,0,20,7,8,1,0,1,4,1,0,14,11,0,0,1,4,0,4
1451,25,0,0,0,1,1,5,1,1,7,1,0,16,15,10,1,0,0,2,1,0,17,11,0,0,2,4,0,6
1452,17,0,0,0,0,0,2,4,1,6,3,0,14,3,12,1,0,1,4,1,0,10,7,0,0,1,2,0,0
1453,13,0,1,0,1,2,0,4,0,13,2,0,3,3,11,2,1,0,6,3,0,3,3,0,0,0,1,0,0
1454,20,0,0,0,0,0,1,5,2,11,3,0,11,5,15,1,0,0,6,3,0,8,7,0,0,1,2,0,2
1455,15,0,0,0,0,0,6,0,0,4,0,0,10,10,6,0,0,0,1,0,0,11,7,0,0,2,2,0,4
1456,14,0,0,0,1,2,0,4,0,13,2,0,3,3,10,1,0,0,5,1,1,4,2,0,0,0,1,0,0
1457,17,0,0,0,0,0,1,4,0,9,2,0,6,6,9,0,0,0,3,2,0,9,3,0,0,0,2,0,0
1458,11,0,1,0,0,1,3,1,0,6,1,0,6,5,6,2,0,0,2,1,0,8,3,0,0,1,1,0,0
1459,14,0,0,0,2,0,3,0,0,6,0,0,8,7,3,0,0,0,2,0,0,9,6,0,0,3,0,0,0
1460,22,0,0,0,1,0,2,6,0,10,5,0,12,6,14,0,0,0,6,1,1,11,7,0,0,0,3,0,0
1461,18,0,0,0,0,1,0,4,0,8,2,0,9,6,9,1,0,0,2,2,0,11,4,0,0,0,2,0,0
1462,18,0,0,0,2,1,1,2,2,6,2,0,13,8,10,1,0,0,2,0,1,15,6,0,0,3,1,0,0
1463,21,0,1,0,0,2,3,1,1,5,1,1,17,9,9,4,0,1,5,0,0,11,11,1,0,2,3,0,5
1464,16,0,0,0,0,1,3,0,0,4,0,1,12,5,4,1,0,1,3,0,0,9,7,0,0,0,3,0,2
1465,15,0,1,0,1,0,3,1,0,3,1,0,15,5,5,1,0,1,2,0,0,11,8,0,0,3,1,0,2
1466,17,1,0,0,0,0,2,1,1,6,1,0,13,4,6,0,0,0,4,1,0,10,7,0,0,1,2,0,0
